,age,age_diff,zodiac,zodiac_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geo_distance,age_m_1,age_m_sp_1,sex
2021,94.79455430296308,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372,0
2022,49.460290081247386,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2023,62.3969006892681,0.4766356358881447,11.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,38.0,28.60024154589372,0
2024,69.30190216089309,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,9.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2025,90.27700774143206,0.4766356358881447,1.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372,0
2026,62.709022088064785,7.323901243694258,7.0,4.0,1.0,1.0,1.0,1.0,5003530.0,34.0,41.0,0
2027,67.58523446751131,2.302579792877335,9.0,5.0,1.0,1.0,1.0,1.0,5003530.0,37.0,39.0,0
2028,48.085860763739156,0.4766356358881447,3.0,5.688524590163935,1.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2029,45.12618328918458,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372,0
2030,68.86657494678194,9.782541735969938,6.0,8.0,2.310054482417038,2.0,1.0,3.0,625441.0,29.0,39.0,0
2031,68.31351773137025,0.4766356358881447,0.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2032,70.35754596311341,0.4766356358881447,5.583222811671088,3.0,3.0,3.0,1.0,1.0,5003530.0,30.055906821963394,22.0,0
2033,101.57908786628063,12.895542002915873,9.0,10.0,2.0,4.0,3.0,4.0,20000000.0,28.0,28.60024154589372,0
2034,48.39798216253585,0.4766356358881447,11.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2035,57.33177272633935,0.05475814013977015,0.0,11.0,4.0,3.0,2.0,1.0,20000000.0,24.0,25.0,0
2036,34.14170037714669,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2037,50.738892653511016,7.170578451302903,7.0,5.0,3.0,1.0,4.0,4.0,20000000.0,26.0,33.0,0
2038,73.75100104724945,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2039,101.09174041903671,0.4766356358881447,3.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2040,50.22964195021115,5.152740987152371,1.0,11.0,2.310054482417038,6.0,4.0,3.0,5003530.0,31.0,37.0,0
2041,33.98837758475533,5.651040062424282,4.0,8.0,1.0,1.0,1.0,1.0,20000000.0,25.0,31.0,0
2042,68.5654051760132,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2043,40.411507423150375,0.4766356358881447,11.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,35.0,28.60024154589372,0
2044,47.44519052410385,2.2067530476327373,11.0,8.0,1.0,1.0,1.0,3.0,20000000.0,30.0,32.0,0
2045,70.79679938670883,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2046,111.01665331937001,0.4766356358881447,4.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2047,65.40038467593448,0.4766356358881447,11.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372,0
2048,51.07565521537061,4.251969581853152,3.0,0.0,2.0,2.0,1.0,3.0,20000000.0,27.0,31.0,0
2049,59.73839298548226,0.4766356358881447,7.0,5.688524590163935,1.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372,0
2050,118.55137340260237,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2051,40.594947192618605,1.8152323456333803,9.0,11.0,2.0,2.0,3.0,10.0,20000000.0,28.0,30.0,0
2052,79.68404553139352,1.5113246678576562,8.0,2.0,1.0,1.0,1.0,2.5119418483904465,5003530.0,23.0,24.0,0
2053,113.00984962045764,7.720897759707593,4.0,7.0,2.0,2.2444113263785397,1.0,2.0,20000000.0,22.0,28.60024154589372,0
2054,75.29244269218395,0.4766356358881447,1.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372,0
2055,42.96871256767764,0.4766356358881447,4.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,40.0,28.60024154589372,0
2056,94.63575569655777,24.72603818011321,8.0,0.0,3.0,2.0,2.0,1.0,625441.0,21.0,27.0,0
2057,71.69209497799406,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2058,65.18135211537539,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2059,66.57768468893954,0.4766356358881447,9.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372,0
2060,70.35754596311341,0.4766356358881447,5.583222811671088,5.688524590163935,1.0,1.0,5.0,3.0,12066431.412524851,30.055906821963394,28.60024154589372,0
2061,101.1054299540716,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372,0
2062,87.6458791077161,3.230730268246439,8.0,5.0,2.310054482417038,2.2444113263785397,5.0,3.0,5003530.0,26.0,29.0,0
2063,125.40983045510859,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2064,36.08287644510154,5.612709364326442,3.0,8.0,2.310054482417038,1.0,2.0,1.0,5003530.0,30.0,36.0,0
2065,62.37499743321217,0.4766356358881447,11.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372,0
2066,87.94157306447086,0.4766356358881447,5.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2067,68.91038145889375,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,35.0,28.60024154589372,0
2068,47.1467586603421,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372,0
2069,107.75033026003271,-5.571640759221613,7.0,2.0,2.310054482417038,2.2444113263785397,8.0,3.0,5003530.0,29.0,23.0,0
2070,60.17098229258643,-2.1711602565418864,2.0,4.0,1.0,2.0,1.0,9.0,5003530.0,30.0,28.0,0
2071,87.63492747968814,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2072,117.26181920231079,-3.2991779434211517,1.0,4.0,2.310054482417038,2.2444113263785397,1.0,1.0,5003530.0,35.0,21.0,0
2073,45.23296166245714,0.7748276829777476,1.0,4.0,2.0,2.0,3.0,4.0,20000000.0,29.0,30.0,0
2074,67.01027399604372,7.592216130379133,4.0,9.0,2.0,2.0,3.0,1.0,5003530.0,31.0,28.60024154589372,0
2075,73.90158593263381,-2.5982737496320936,5.0,0.0,3.0,1.0,3.0,7.0,20000000.0,34.0,31.0,0
2076,65.05540839305392,3.928896555028509,3.0,4.0,2.0,3.0,1.0,7.0,20000000.0,34.0,38.0,0
2077,87.19960026557699,10.513562906835867,2.0,7.0,2.310054482417038,3.0,4.0,4.0,20000000.0,37.0,28.60024154589372,0
2078,87.9552625995058,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,33.0,28.60024154589372,0
2079,44.20077072082247,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2080,139.7236082876445,0.4766356358881447,7.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372,0
2081,66.50376119975085,0.4766356358881447,10.0,5.688524590163935,5.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2082,89.87727331841174,0.4766356358881447,5.0,5.688524590163935,3.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2083,65.40859839695543,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,7.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372,0
2084,60.72130160099113,-1.5715586220114033,7.0,2.0,2.0,2.0,1.0,1.0,5003530.0,39.0,37.0,0
2085,53.20848477381466,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,35.0,28.60024154589372,0
2086,70.85429543385558,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,43.0,28.60024154589372,0
2087,95.99923338603806,9.056996379117985,4.0,3.0,3.0,1.0,2.0,2.5119418483904465,625441.0,23.0,32.0,0
2088,55.37964503035654,7.334852871722213,11.0,7.0,1.0,2.0,2.0,4.0,5003530.0,23.0,30.0,0
2089,71.1143965995195,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372,0
2090,33.35865897314797,8.323237301245062,0.0,8.0,2.310054482417038,2.2444113263785397,2.0,1.0,20000000.0,33.0,41.0,0
2091,93.19014079686785,4.648966097866486,2.0,6.0,2.310054482417038,2.2444113263785397,1.0,1.0,625441.0,20.0,25.0,0
2092,50.725203118476074,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2093,38.79888019603414,5.541523782144741,6.0,0.0,2.0,2.0,1.0,5.0,123264.0,33.0,38.0,0
2094,40.1185513734026,1.8617767647521848,3.0,4.0,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,34.0,36.0,0
2095,33.520195486560304,4.169832371643498,10.0,8.0,1.0,1.0,1.0,3.0,20000000.0,31.0,35.0,0
2096,113.08924892366028,-5.013107729795958,3.0,3.0,2.0,2.2444113263785397,3.0,1.0,20000000.0,32.0,27.0,0
2097,49.1728098455136,5.5743786662286015,2.0,7.0,2.0,2.2444113263785397,2.424037812288994,4.0,5003530.0,31.0,28.60024154589372,0
2098,60.937596254543216,0.4766356358881447,5.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2099,114.53760173035722,0.4766356358881447,9.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,17.0,28.60024154589372,0
2100,109.18773143870169,0.4766356358881447,2.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,16.0,28.60024154589372,0
2101,30.585159175068625,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2102,57.56997063594735,0.4766356358881447,9.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372,0
2103,47.012601216999656,14.519120858060054,4.0,10.0,2.310054482417038,2.2444113263785397,1.0,4.0,5003530.0,26.0,41.0,0
2104,72.99260080631363,13.522522707516242,4.0,10.0,1.0,3.0,3.0,6.0,20000000.0,34.0,33.0,0
2105,88.8122274926932,3.5455895740501173,6.0,0.0,2.310054482417038,2.2444113263785397,4.0,1.0,118.0,20.0,28.60024154589372,0
2106,46.771665400384684,2.5572051445272663,7.0,0.0,1.0,1.0,1.0,2.0,5003530.0,31.0,33.0,0
2107,52.72661314058468,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372,0
2108,59.03475088468621,5.240354011376003,4.0,1.0,2.310054482417038,2.2444113263785397,2.0,5.0,20000000.0,21.0,26.0,0
2109,43.39856396777483,0.4766356358881447,11.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2110,44.46634770050036,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372,0
2111,37.17530134088996,1.084211174767449,2.0,1.0,1.0,1.0,4.0,5.0,12066431.412524851,30.0,31.0,0
2112,103.3724169558581,0.4766356358881447,0.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2113,51.31111521797162,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372,0
2114,104.68387441220558,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2115,79.84831995181284,0.4766356358881447,6.0,5.688524590163935,3.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372,0
2116,80.97086182467812,6.7954851913454775,4.0,7.0,2.0,2.2444113263785397,1.0,1.0,5003530.0,30.0,37.0,0
2117,46.86749214562927,0.4766356358881447,6.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372,0
2118,90.20582215925036,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2119,70.6599040363594,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372,0
2120,73.69898081411667,0.027379070069885075,8.0,7.0,2.310054482417038,2.2444113263785397,2.0,6.0,20000000.0,34.0,48.0,0
2121,44.1706537437456,0.4766356358881447,2.0,5.688524590163935,3.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2122,37.63526971806402,2.368289561045059,8.0,4.0,1.0,1.0,2.0,1.0,5003530.0,33.0,35.0,0
2123,50.892215445902394,0.4766356358881447,5.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372,0
2124,112.684038686626,13.867498990396793,8.0,9.0,2.0,4.0,1.0,1.0,20000000.0,27.0,28.60024154589372,0
2125,43.625810249354885,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372,0
2126,80.74635345010506,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2127,36.19786853939506,3.345722362539956,2.0,9.0,2.0,2.0,1.0,2.0,20000000.0,27.0,31.0,0
2128,90.72054867656419,0.4766356358881447,7.0,5.688524590163935,5.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2129,120.71158203111631,4.525760282552002,7.0,1.0,2.0,3.0,1.0,4.0,20000000.0,28.0,21.0,0
2130,51.46991382437695,3.474403991868416,10.0,5.0,3.0,2.2444113263785397,1.0,5.0,20000000.0,20.0,23.0,0
2131,120.68146505403944,-2.8282579382191284,8.0,6.0,2.310054482417038,2.2444113263785397,1.0,4.0,19545.0,31.0,28.60024154589372,0
2132,112.81272031595444,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2133,46.218608184973,0.4766356358881447,1.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2134,36.340239703758456,12.175472460077893,0.0,10.0,2.310054482417038,2.2444113263785397,2.0,9.0,5003530.0,30.0,43.0,0
2135,75.72503199928816,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2136,113.77098776840045,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2137,30.62622778017345,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2138,49.17554775252058,0.4766356358881447,2.0,5.688524590163935,3.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372,0
2139,49.11805170537383,0.4766356358881447,3.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2140,64.59270210887287,0.4766356358881447,9.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2141,126.50499325790399,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372,0
2142,55.9381780597822,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372,0
2143,102.203330663874,0.4766356358881447,2.0,5.688524590163935,4.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2144,86.6711842132282,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372,0
2145,54.87039432705667,0.7885172180126901,6.0,8.0,2.0,2.0,3.0,4.0,5003530.0,31.0,32.0,0
2146,39.02612647761418,0.4766356358881447,4.0,5.688524590163935,2.0,2.0,2.0,2.0,12066431.412524851,27.0,28.60024154589372,0
2147,50.155718461022474,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,45.0,28.60024154589372,0
2148,36.35119133178641,-2.453164678261704,0.0,5.0,2.310054482417038,2.2444113263785397,1.0,1.0,625441.0,35.0,32.0,0
2149,52.16808011115902,0.4766356358881447,2.0,5.688524590163935,1.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372,0
2150,60.195623455649326,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,39.0,28.60024154589372,0
2151,112.47595775409486,11.85513734026024,10.0,0.0,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,20.0,28.0,0
2152,44.54848491071001,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372,0
2153,71.84267986337844,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2154,54.777305488819074,-4.7311033080761415,7.0,3.0,2.0,3.0,3.0,5.0,20000000.0,41.0,22.0,0
2155,134.7433554419324,17.382971587370037,7.0,3.0,2.310054482417038,2.2444113263785397,1.0,2.0,5003530.0,30.0,47.0,0
2156,62.766518135211534,8.947480098838444,7.0,7.0,2.310054482417038,3.0,3.0,1.0,625441.0,33.0,20.0,0
2157,41.13979068700933,9.63469475759256,2.0,7.0,2.0,1.0,4.0,2.0,20000000.0,21.0,26.0,0
2158,86.41108304756429,0.4766356358881447,11.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,18.0,28.60024154589372,0
2159,36.84675250005135,0.4766356358881447,6.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2160,61.652189983367215,-0.1013025592585748,8.0,9.0,2.0,2.0,1.0,2.0,20000000.0,28.0,28.0,0
2161,36.82758715100242,0.8706544282223454,6.0,8.0,2.310054482417038,2.0,4.0,4.0,20000000.0,23.0,24.0,0
2162,61.26340718837486,0.4766356358881447,1.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372,0
2163,132.55029192933463,0.4766356358881447,9.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372,0
2164,39.335509969403894,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372,0
2165,41.928307905022,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372,0
2166,62.12858580258322,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2167,43.08096675496417,0.4766356358881447,3.0,5.688524590163935,3.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372,0
2168,36.605816683436345,4.030199114287083,9.0,8.0,2.310054482417038,2.2444113263785397,2.0,1.0,20000000.0,28.0,32.0,0
2169,65.91237328624133,-5.174644243208278,5.0,7.0,1.0,1.0,3.0,1.0,625441.0,33.0,28.0,0
2170,42.44029651532885,0.4766356358881447,11.0,5.688524590163935,1.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2171,50.560928698056784,3.1732342210996802,9.0,7.0,2.0,2.0,3.0,1.0,20000000.0,28.0,31.0,0
2172,52.60340732527021,0.4766356358881447,9.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,33.0,28.60024154589372,0
2173,82.3343395141584,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2174,36.84949040705833,1.2347960601518169,6.0,3.0,2.310054482417038,2.2444113263785397,2.0,2.0,20000000.0,35.0,36.0,0
2175,42.7387283790906,0.4766356358881447,7.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372,0
2176,65.50442514220005,0.4766356358881447,10.0,5.688524590163935,7.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372,0
2177,60.13538950149558,14.877786675975551,2.0,4.0,2.310054482417038,2.2444113263785397,3.0,4.0,20000000.0,27.0,42.0,0
2178,50.10917404190366,19.701978822289306,3.0,6.0,2.0,4.0,6.0,2.5119418483904465,123264.0,24.0,22.0,0
2179,108.67300492138784,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372,0
2180,88.75473144554645,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,18.0,28.60024154589372,0
2181,48.78676495752822,0.4766356358881447,7.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372,0
2182,39.41217136559957,8.846177539579868,11.0,1.0,1.0,2.2444113263785397,1.0,1.0,5003530.0,29.0,31.0,0
2183,44.748352122220176,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,31.0,28.60024154589372,0
2184,52.3405682525993,11.649794314736097,0.0,4.0,1.0,2.2444113263785397,5.0,2.0,20000000.0,25.0,25.0,0
2185,83.80459557691123,0.4766356358881447,6.0,5.688524590163935,1.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372,0
2186,115.46301429871934,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372,0
2187,67.78510167902148,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372,0
2188,66.65434608513522,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372,0
2189,70.04387495978699,0.4766356358881447,4.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2190,73.75921476827041,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372,0
2191,32.444198032813816,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372,0
2192,91.37217054422743,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,18.0,28.60024154589372,0
2193,55.80675852344675,15.726537848141987,6.0,10.0,2.310054482417038,2.2444113263785397,3.0,1.0,20000000.0,26.0,42.0,0
