,age,age_diff,zodiac,zodiac_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geo_distance,age_m_1,age_m_sp_1
147,89.58979308267794,0.4766356358881447,9.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372
148,56.61444109050836,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,35.0,28.60024154589372
149,134.09720938828312,-13.985228991697298,3.0,3.0,1.0,3.0,3.0,2.0,20000000.0,31.0,28.60024154589372
150,59.15248088598671,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,40.0,28.60024154589372
151,69.63866472275271,0.4766356358881447,8.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
152,45.35069166375765,-1.9548656029897944,0.0,11.0,1.0,1.0,1.0,1.0,20000000.0,33.0,31.0
153,68.78717564357926,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,39.0,28.60024154589372
154,92.18532892530304,0.4766356358881447,2.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
155,33.26830804191736,0.4766356358881447,1.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
156,80.77099461316796,-2.480543748331588,7.0,1.0,2.310054482417038,2.2444113263785397,7.0,4.0,20000000.0,46.0,43.0
157,114.88805382725175,0.4766356358881447,5.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
158,36.852228314065314,0.4766356358881447,6.0,5.688524590163935,2.310054482417038,2.2444113263785397,8.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
159,64.89387187964161,0.4766356358881447,5.0,5.688524590163935,3.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
160,38.536041123363255,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372
161,80.95991019665017,0.2162946535520921,5.0,2.0,2.0,2.2444113263785397,1.0,1.0,20000000.0,23.0,23.0
162,34.596192940306786,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,1.0,625441.0,34.0,28.60024154589372
163,63.292196280553334,2.395668631114944,1.0,8.0,2.0,2.0,8.0,2.0,20000000.0,26.0,29.0
164,40.67160858881428,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
165,102.0171529873988,0.4766356358881447,4.0,5.688524590163935,4.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372
166,70.35754596311341,0.4766356358881447,5.583222811671088,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,30.055906821963394,28.60024154589372
167,55.155136655783494,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
168,116.22141453965516,-19.57603509996783,1.0,8.0,2.0,2.0,3.0,4.0,5003530.0,42.0,23.0
169,40.088434396325724,0.4766356358881447,3.0,5.688524590163935,2.310054482417038,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372
